ID,Post ID,Title,Slug,Route,Status,Category,Content Pillar,Search Intent,Primary Keyword,Secondary Keywords,Target Persona,Current Word Count,Target Word Count,Content Quality,SEO Title,Meta Description,H1 Count,Internal Links In,Internal Links Out,Product CTA,Image Status,Claim Risk,Action,Final Status
BLOG-181,15217,Phần Mềm Quản Lý Bán Hàng Đa Kênh Là Gì? Có Nên Sử Dụng?,phan-mem-quan-ly-ban-hang-da-kenh-la-gi-co-nen-su-dung,/phan-mem-quan-ly-ban-hang-da-kenh-la-gi-co-nen-su-dung/,PUBLISH,Kiến thức,HUB-03 Telesales và Sales Operations,informational-definition,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1127,900-1200,ADEQUATE_SHORT,%%title%%,"Những đặc điểm, lợi ích của các phần mềm, nền tảng quản lý và bán hàng đa kênh miễn phí mang lại cho doanh nghiệp như sapo, haravan,...",0,0,2,Gcalls Plus Webphone|Tổng đài tích hợp CRM,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-182,15221,Dịch Vụ Voice Brandname Là Gì Và Những Lợi Ích Hiện Đại,dich-vu-voice-brandname-la-gi-va-nhung-loi-ich,/dich-vu-voice-brandname-la-gi-va-nhung-loi-ich/,PUBLISH,Kiến thức,HUB-08 Kiến thức vận hành doanh nghiệp,informational-definition,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1247,1200-2000,ADEQUATE,%%title%%,Dịch vụ voice brandname là dịch vụ gì và chúng có những lợi ích như thế nào? Cùng GCALLS khám phá ngay qua bài viết này nhé!,0,0,2,Gcalls Plus Webphone,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-183,15235,Customer Success Là Gì? Những Thông Tin Cụ Thể Nhất,customer-success-la-gi-nhung-thong-tin-cu-the-nhat,/customer-success-la-gi-nhung-thong-tin-cu-the-nhat/,PUBLISH,Kiến thức,HUB-04 Customer Service và Customer Experience,informational-definition,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1072,900-1200,ADEQUATE_SHORT,%%title%%,Quy trình customer success là gì? Tìm hiểu về các bộ phận customer success cụ thể và chính xác nhất. Những khái niệm cụ thể xoay quanh,0,0,1,Gcalls CX|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-184,15250,Tổng Đài Contact Center Là Gì?,tong-dai-contact-center-la-gi,/tong-dai-contact-center-la-gi/,PUBLISH,Kiến thức,HUB-01 Tổng đài và Call Center,informational-definition,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1106,900-1200,ADEQUATE_SHORT,,Thay vì chỉ là hệ thống call center thông thường. Vậy công ty cung cấp dịch vụ tổng đài contact call center nào tốt? Cùng tìm hiểu nhé!,0,0,1,Cloud Call Center|Gcalls Plus Webphone,HAS_FEATURED,always_247|customer_named,VERIFY_LEGAL,AUDITED_PENDING_BATCH
BLOG-185,15262,Phần Mềm Tổng Đài Ảo Là Gì?,phan-mem-tong-dai-ao-la-gi,/phan-mem-tong-dai-ao-la-gi/,PUBLISH,Kiến thức,HUB-01 Tổng đài và Call Center,informational-definition,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1059,900-1200,ADEQUATE_SHORT,,"Nơi nào cung cấp hệ thống phần mềm, app điện thoại tổng đài ảo với bảng giá dịch vụ rẻ, chất lượng tốt? Cùng tìm hiểu nhé!",0,0,2,Cloud Call Center|Gcalls Plus Webphone,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-186,15281,Mua Số Tổng Đài 1900 Có Lợi Ích Gì? Nên Mua Ở Đâu Uy Tín?,mua-so-tong-dai-1900-co-loi-ich-gi-nen-mua-o-dau-uy-tin,/mua-so-tong-dai-1900-co-loi-ich-gi-nen-mua-o-dau-uy-tin/,PUBLISH,Kiến thức,HUB-01 Tổng đài và Call Center,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1094,900-1200,ADEQUATE_SHORT,%%title%% %%sep%%,Mua đầu số tổng đài 1900 là một trong những giải pháp được nhiều doanh nghiệp lựa chọn phổ biến. Cách đăng ký đầu số tổng đài 1900.,0,0,3,Cloud Call Center|Gcalls Plus Webphone,HAS_FEATURED,never_miss|unlimited|pricing,VERIFY_PRODUCT,AUDITED_PENDING_BATCH
BLOG-187,15306,Chăm Sóc Khách Hàng Qua Điện Thoại Và Kỹ Năng Cần Thiết,cham-soc-khach-hang-qua-dien-thoai,/cham-soc-khach-hang-qua-dien-thoai/,PUBLISH,Kiến thức,HUB-04 Customer Service và Customer Experience,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1454,1200-2000,ADEQUATE,%%title%%,"Đâu là kỹ năng chăm sóc khách hàng qua điện thoại đúng cách, đúng quy trình và để cuộc gọi trở nên chất lượng? Cùng GCALLS tìm hiểu nhé!",0,0,1,Gcalls CX|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-188,15314,Salesforce Là Gì? Những Thông Tin Quan Trọng Nhất,salesforce-la-gi-nhung-thong-tin-quan-trong-nhat,/salesforce-la-gi-nhung-thong-tin-quan-trong-nhat/,PUBLISH,Kiến thức,"HUB-02 CRM, Helpdesk và tích hợp",informational-definition,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1123,900-1200,ADEQUATE_SHORT,%%title%%,Phần mềm Salesforce là gì? Vì sao doanh nghiệp của bạn cần Salesforce VietNam? Những thông tin cụ thể xoay quanh phần mềm này,0,0,1,Tổng đài tích hợp CRM|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-189,15328,salesforce,,//,DRAFT,Kiến thức,"HUB-02 CRM, Helpdesk và tích hợp",informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,0,900-1200,THIN,,,0,0,0,Tổng đài tích hợp CRM|Tổng đài tích hợp Helpdesk,IMAGE_REQUIRED,NONE,MANUAL_REVIEW,AUDITED_PENDING_BATCH
BLOG-190,15332,Dịch Vụ Voice Brandname Là Gì?,dich-vu-voice-brandname-la-gi,/dich-vu-voice-brandname-la-gi/,PUBLISH,Kiến thức,HUB-08 Kiến thức vận hành doanh nghiệp,informational-definition,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,2761,2000-3000,STRONG,,Vậy dịch vụ Voice Brandname là gì? Cách thực hiện các thủ tục đăng ký voice brandname ra sao? Cùng tìm hiểu cụ thể nhé!,0,0,2,Gcalls Plus Webphone,HAS_FEATURED,unlimited,VERIFY_PRODUCT,AUDITED_PENDING_BATCH
BLOG-191,15335,Phần Mềm CRM Việt Nam Là Gì?,phan-mem-crm-viet-nam-la-gi,/phan-mem-crm-viet-nam-la-gi/,PUBLISH,Kiến thức,"HUB-02 CRM, Helpdesk và tích hợp",informational-definition,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1121,900-1200,ADEQUATE_SHORT,,Vậy phần mềm CRM Việt Nam là gì? Mời bạn cùng xem qua cụ thể và chi tiết nhất qua reviews of salesforce CRM qua bài viết sau đây nhé!,0,0,1,Tổng đài tích hợp CRM|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-192,15353,Cách Xây Dựng Quy Trình Bán Hàng Của Doanh Nghiệp Hiệu Quả,cach-xay-dung-quy-trinh-ban-hang-cua-doanh-nghiep-hieu-qua,/cach-xay-dung-quy-trinh-ban-hang-cua-doanh-nghiep-hieu-qua/,PUBLISH,Kiến thức,HUB-03 Telesales và Sales Operations,informational-howto,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1537,1200-2000,ADEQUATE,%%title%%,"Làm thế nào để xây dựng quy trình bán hàng hiệu quả, chuyên nghiệp của doanh nghiệp của bạn? Gia tăng tỷ lệ chốt deal với Salesforce CRM.",0,0,2,Gcalls Plus Webphone|Tổng đài tích hợp CRM,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-193,15363,Vì Sao Chiến Lược Chăm Sóc Khách Hàng Với SalesForce Cần Thiết,vi-sao-chien-luoc-cham-soc-khach-hang-voi-salesforce-can-thiet,/vi-sao-chien-luoc-cham-soc-khach-hang-voi-salesforce-can-thiet/,PUBLISH,Kiến thức,"HUB-02 CRM, Helpdesk và tích hợp",informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1083,900-1200,ADEQUATE_SHORT,%%title%%,Chiến lược chăm sóc khách hàng với Salesforce Service Cloud. Kỹ năng chăm sóc khách hàng qua điện thoại. Cách tối ưu hoạt động với Salesforce,0,0,1,Tổng đài tích hợp CRM|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-194,15380,So Sánh Salesforce CRM Và Các Phần Mềm Khác,so-sanh-salesforce-crm-va-cac-phan-mem-khac,/so-sanh-salesforce-crm-va-cac-phan-mem-khac/,PUBLISH,Kiến thức,"HUB-02 CRM, Helpdesk và tích hợp",commercial-investigation,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1175,900-1200,ADEQUATE_SHORT,%%title%%,Phần mềm CRM Việt Nam nào tốt nhất? Salesforce CRM reviews cụ thể và chính xác nhất. Reviews of Salesforce CRM cụ thể nhất,0,0,1,Tổng đài tích hợp CRM|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-195,15384,Salesforce Marketing Cloud Là Gì? Tìm Hiểu Thông Tin Từ A-Z,salesforce-marketing-cloud-la-gi-tim-hieu-thong-tin-tu-a-z,/salesforce-marketing-cloud-la-gi-tim-hieu-thong-tin-tu-a-z/,PUBLISH,Kiến thức,"HUB-02 CRM, Helpdesk và tích hợp",informational-definition,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1200,1200-2000,ADEQUATE,%%title%%,"Salesforce Marketing Cloud ( hay Salesforce in Marketing) là gì? Các sản phẩm của Salesforce Marketing Cloud Developer như Email Studio,...",0,0,2,Tổng đài tích hợp CRM|Tổng đài tích hợp Helpdesk,HAS_FEATURED,unlimited,VERIFY_PRODUCT,AUDITED_PENDING_BATCH
BLOG-196,15558,8 Cách Giữ Khách Hàng Cũ Hiệu Quả,8-cach-giu-khach-hang-cu-hieu-qua,/8-cach-giu-khach-hang-cu-hieu-qua/,PUBLISH,Kiến thức,HUB-08 Kiến thức vận hành doanh nghiệp,informational-howto,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1619,1200-2000,ADEQUATE,,Vậy làm thế nào để giữ chân khách hàng cũ hiệu quả? Cùng tìm hiểu cách giữ chân khách hàng cũ hiệu quả nhất trong bài viết sau nhé!,0,0,1,Gcalls Plus Webphone,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-197,15561,Trải Nghiệm Khách Hàng Xuất Sắc Là Gì? Cách Nâng Cấp,trai-nghiem-khach-hang-xuat-sac-la-gi-cach-nang-cap,/trai-nghiem-khach-hang-xuat-sac-la-gi-cach-nang-cap/,PUBLISH,Kiến thức,HUB-04 Customer Service và Customer Experience,informational-definition,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1375,1200-2000,ADEQUATE,%%title%%,Nâng cao trải nghiệm khách hàng xuất sắc. Quản trị trải nghiệm khách hàng một cách tốt nhất. Cách quản lý trải nghiệm khách hàng,0,0,1,Gcalls CX|Tổng đài tích hợp Helpdesk,HAS_FEATURED,unlimited,VERIFY_PRODUCT,AUDITED_PENDING_BATCH
BLOG-198,15589,Câu Hỏi Chăm Sóc Khách Hàng Cũ & Kịch Bản CSKH Hiệu Quả,cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh-hieu-qua,/cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh-hieu-qua/,PUBLISH,Kiến thức,HUB-04 Customer Service và Customer Experience,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1624,1200-2000,ADEQUATE,%%title%%,"Mẫu kịch bản và các câu hỏi chăm sóc khách hàng cũ hiệu quả nhất dành cho doanh nghiệp chưa biết cách CSKH qua tin nhắn, gọi điện thoại,...",0,0,2,Gcalls CX|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-199,15604,Giải Pháp Chăm Sóc Khách Hàng Nào Tối Ưu Nhất?,giai-phap-cham-soc-khach-hang-nao-toi-uu-nhat,/giai-phap-cham-soc-khach-hang-nao-toi-uu-nhat/,PUBLISH,Kiến thức,HUB-04 Customer Service và Customer Experience,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1227,1200-2000,ADEQUATE,%%title%%,Các giải pháp chăm sóc khách hàng hiệu quả. Gợi ý các phương pháp chăm sóc khách hàng. Làm sao nâng cao dịch vụ chăm sóc khách hàng?,0,0,1,Gcalls CX|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-200,15646,Top 5 Lợi Ích Của Phần Mềm Auto Answer,top-5-loi-ich-cua-phan-mem-auto-answer,/top-5-loi-ich-cua-phan-mem-auto-answer/,PUBLISH,Kiến thức,HUB-08 Kiến thức vận hành doanh nghiệp,commercial-investigation,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1584,1200-2000,ADEQUATE,,"Vậy phần mềm auto call (auto answer) dùng để gọi điện, phân tích dữ liệu cuộc gọi là gì? Nó có lợi ích gì? Mời bạn cùng Gcalls tìm hiểu nhé!",0,0,2,Gcalls Plus Webphone,HAS_FEATURED,always_247,VERIFY_PRODUCT,AUDITED_PENDING_BATCH
BLOG-201,15660,Chiến Lược Giữ Chân Khách Hàng Hiệu Quả Nhất,chien-luoc-giu-chan-khach-hang-hieu-qua-nhat,/chien-luoc-giu-chan-khach-hang-hieu-qua-nhat/,PUBLISH,Kiến thức,HUB-04 Customer Service và Customer Experience,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1072,900-1200,ADEQUATE_SHORT,%%title%%,Các chiến lược giữ chân khách hàng hiệu quả nhất. Cách giữ chân khách hàng hiệu quả nhất là gì? Cách giữ chân khách hàng trung thành,0,0,1,Gcalls CX|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-202,15681,Tin Nhắn Chăm Sóc Khách Hàng Cũ Giúp Gia Tăng Hiệu Quả,tin-nhan-cham-soc-khach-hang-cu-giup-gia-tang-hieu-qua,/tin-nhan-cham-soc-khach-hang-cu-giup-gia-tang-hieu-qua/,PUBLISH,Kiến thức,HUB-04 Customer Service và Customer Experience,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1390,1200-2000,ADEQUATE,%%title%%,Cùng GCALLS khám phá ngay cách chăm sóc khách hàng cũ hiệu quả bằng các mẫu tin nhắn qua bài viết sau đây liền nhé!,0,0,2,Gcalls CX|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-203,15687,Quản Lý Thông Tin Khách Hàng Hiệu Quả Qua Hệ Thống Nào?,quan-ly-thong-tin-khach-hang-hieu-qua-qua-he-thong-nao,/quan-ly-thong-tin-khach-hang-hieu-qua-qua-he-thong-nao/,PUBLISH,Kiến thức,HUB-08 Kiến thức vận hành doanh nghiệp,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,809,900-1200,BELOW_STANDARD,%%title%%,Cách quản lý thông tin khách hàng hiệu quả thông qua hệ thống nào? Giải pháp bảo mật thông tin khách hàng gồm những gì?,0,0,0,Gcalls Plus Webphone,HAS_FEATURED,NONE,EXPAND,AUDITED_PENDING_BATCH
BLOG-204,15713,Quản Lý Cuộc Gọi Khách Hàng Có Thật Sự Dễ Dàng?,quan-ly-cuoc-goi-khach-hang,/quan-ly-cuoc-goi-khach-hang/,PUBLISH,Kiến thức,HUB-01 Tổng đài và Call Center,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1854,1200-2000,ADEQUATE,%%title%%,Quản lý cuộc gọi có thật sự dễ dàng và phần mềm quản lý cuộc gọi có phải là cách tốt nhất để quản lý hệ thống thông tin của khách hàng?,0,0,2,Cloud Call Center|Gcalls Plus Webphone,HAS_FEATURED,setup_time,VERIFY_PRODUCT,AUDITED_PENDING_BATCH
BLOG-205,15724,Bí Quyết Chăm Sóc Khách Hàng Tuyệt Đỉnh Nhất,bi-quyet-cham-soc-khach-hang-tuyet-dinh-nhat,/bi-quyet-cham-soc-khach-hang-tuyet-dinh-nhat/,PUBLISH,Kiến thức,HUB-04 Customer Service và Customer Experience,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1084,900-1200,ADEQUATE_SHORT,%%title%%,Bí quyết chăm sóc khách hàng thành công nhất là gì? Chi phí chăm sóc khách hàng ra sao? Chi phí chăm sóc khách hàng đối với startup,0,0,1,Gcalls CX|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-206,15738,"Tại Sao Dịch Vụ Tổng Đài Ảo Dành Cho Startup ""Bùng Nổ"" 2023?",tai-sao-dich-vu-tong-dai-ao-danh-cho-startup-bung-no-2023,/tai-sao-dich-vu-tong-dai-ao-danh-cho-startup-bung-no-2023/,PUBLISH,Kiến thức,HUB-01 Tổng đài và Call Center,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1826,1200-2000,ADEQUATE,%%title%%,Nên chọn giải pháp dịch vụ tổng đài ảo dành cho Start-up tại đơn vị nào nhằm đảm bảo chất lượng - giá thành - uy tín startup đó?,0,0,5,Cloud Call Center|Gcalls Plus Webphone,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-207,15743,Đồng Bộ Hóa Dữ Liệu Là Gì? Tại Sao Nên Đồng Bộ Dữ Liệu?,dong-bo-hoa-du-lieu-la-gi-tai-sao-nen-dong-bo-du-lieu,/dong-bo-hoa-du-lieu-la-gi-tai-sao-nen-dong-bo-du-lieu/,PUBLISH,Kiến thức,"HUB-02 CRM, Helpdesk và tích hợp",informational-definition,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1292,1200-2000,ADEQUATE,%%title%%,Đồng bộ hóa dữ liệu (Sync) là gì? Tại sao nên sử dụng công cụ đồng bộ hóa để quản lý các dữ liệu như thông tin của công ty hay khách hàng?,0,0,2,Tổng đài tích hợp CRM|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-208,15765,Phần Mềm Auto Call Và Những Lợi Ích Cho Doanh Nghiệp,phan-mem-auto-call-va-nhung-loi-ich-cho-doanh-nghiep,/phan-mem-auto-call-va-nhung-loi-ich-cho-doanh-nghiep/,PUBLISH,Kiến thức,HUB-08 Kiến thức vận hành doanh nghiệp,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1197,900-1200,ADEQUATE_SHORT,%%title%%,Tìm hiểu các tính năng của phần mềm Auto Call và những lợi ích mà phần mềm cuộc gọi điện tự động với tệp ghi âm này đem lại cho doanh nghiệp.,0,0,2,Gcalls Plus Webphone,HAS_FEATURED,save_50_80,VERIFY_PRODUCT,AUDITED_PENDING_BATCH
BLOG-209,15775,5 Lợi Ích Của Dịch Vụ Hỗ Trợ Trực Tuyến,5-loi-ich-cua-dich-vu-ho-tro-truc-tuyen,/5-loi-ich-cua-dich-vu-ho-tro-truc-tuyen/,PUBLISH,Kiến thức,HUB-08 Kiến thức vận hành doanh nghiệp,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1358,1200-2000,ADEQUATE,,"Vấn đề liên quan đến sản phẩm, dịch vụ của công ty. Dịch vụ hỗ trợ khách hàng trực tuyến là gì? Quản trị dịch vụ khách hàng là như thế nào?",0,0,2,Gcalls Plus Webphone,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-210,15794,Hệ Thống Quản Lý Khách Hàng Và Phần Mềm Trên Điện Thoại,he-thong-quan-ly-khach-hang,/he-thong-quan-ly-khach-hang/,PUBLISH,Kiến thức,HUB-08 Kiến thức vận hành doanh nghiệp,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1031,900-1200,ADEQUATE_SHORT,%%title%%,"Việc mua các ứng dụng, phần mềm hệ thống quản lý khách hàng, bán hàng trên điện thoại có thật sự quan trọng? Cùng tìm hiểu nhé!",0,0,2,Gcalls Plus Webphone,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-211,15806,Giải Pháp Tổng Đài Ảo Cho Doanh Nghiệp Vừa Và Nhỏ,giai-phap-tong-dai-ao-cho-doanh-nghiep-vua-va-nho,/giai-phap-tong-dai-ao-cho-doanh-nghiep-vua-va-nho/,PUBLISH,Kiến thức,HUB-01 Tổng đài và Call Center,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1137,900-1200,ADEQUATE_SHORT,%%title%%,Giải pháp tổng đài ảo cho doanh nghiệp vừa và nhỏ là đâu? Có nên tìm tổng đài ảo cho doanh nghiệp khởi nghiệp nhỏ? Tìm đọc ngay,0,0,4,Cloud Call Center|Gcalls Plus Webphone,HAS_FEATURED,always_247,VERIFY_PRODUCT,AUDITED_PENDING_BATCH
BLOG-212,15830,Mô Hình Trải Nghiệm Khách Hàng Là Gì?,mo-hinh-trai-nghiem-khach-hang-la-gi,/mo-hinh-trai-nghiem-khach-hang-la-gi/,PUBLISH,Kiến thức,HUB-04 Customer Service và Customer Experience,informational-definition,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1494,1200-2000,ADEQUATE,,"Mô hình trải nghiệm khách hàng, các yếu tố ảnh hưởng đến dịch vụ và quy trình trải nghiệm khách hàng, 3 bước cải thiện điều đó là gì?",0,0,4,Gcalls CX|Tổng đài tích hợp Helpdesk,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-213,15847,Lưu Trữ Thông Tin Khách Hàng Với Top 3 Phần Mềm Tốt Nhất,luu-tru-thong-tin-khach-hang-voi-top-3-phan-mem-tot-nhat,/luu-tru-thong-tin-khach-hang-voi-top-3-phan-mem-tot-nhat/,PUBLISH,Kiến thức,HUB-08 Kiến thức vận hành doanh nghiệp,commercial-investigation,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1390,1200-2000,ADEQUATE,%%title%%,"Đâu là phần mềm lưu trữ thông tin miễn phí giúp quản lý dịch vụ, quản trị hệ thống chăm sóc quan hệ khách hàng chuyên nghiệp và tốt nhất?",0,0,2,Gcalls Plus Webphone,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-214,15859,Tổng Đài IP Và Những Điều Cần Biết Trước Khi Lắp Đặt,tong-dai-ip-va-nhung-dieu-can-biet,/tong-dai-ip-va-nhung-dieu-can-biet/,PUBLISH,Kiến thức,HUB-01 Tổng đài và Call Center,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1422,1200-2000,ADEQUATE,%%title%%,"Tổng đài IP, VOIP là gì, cấu hình ra sao và giá có rẻ hay không? Cùng GCALLS khám phá ngay qua bài viết sau đây nhé!",0,0,2,Cloud Call Center|Gcalls Plus Webphone,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-215,15870,Nhân Viên Hỗ Trợ Khách Hàng - Chìa Khóa Thành Công Của Doanh Nghiệp,nhan-vien-ho-tro-khach-hang-chia-khoa-thanh-cong-cua-doanh-nghiep,/nhan-vien-ho-tro-khach-hang-chia-khoa-thanh-cong-cua-doanh-nghiep/,PUBLISH,Kiến thức,HUB-08 Kiến thức vận hành doanh nghiệp,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1179,900-1200,ADEQUATE_SHORT,%%title%%,Nâng cấp các dịch vụ hỗ trợ khách hàng của doanh nghiệp. Thiết lập tổng đài hỗ trợ khách hàng. Nâng cấp nhân viên hỗ trợ khách hàng,0,0,2,Gcalls Plus Webphone,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-216,15884,Dịch Vụ Tổng Đài Đám Mây Cho Start-Up,dich-vu-tong-dai-dam-may-cho-start-up,/dich-vu-tong-dai-dam-may-cho-start-up/,PUBLISH,Kiến thức,HUB-01 Tổng đài và Call Center,informational-general,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1282,1200-2000,ADEQUATE,,"Vậy dịch vụ, giải pháp tổng đài ảo đám mây giá rẻ và tốt nhất cho start-up là gì? Cùng tìm hiểu cụ thể và chi tiết nhất qua bài viết nhé!",0,0,3,Cloud Call Center|Gcalls Plus Webphone,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-217,15904,8 Bước Bán Hàng Cơ Bản Và Hiệu Quả Cho Nhân Viên Sales,8-buoc-ban-hang-co-ban-va-hieu-qua-cho-nhan-vien-sales,/8-buoc-ban-hang-co-ban-va-hieu-qua-cho-nhan-vien-sales/,PUBLISH,Kiến thức,HUB-03 Telesales và Sales Operations,informational-howto,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1601,1200-2000,ADEQUATE,%%title%%,"Hướng dẫn cụ thể quy trình 8 bước bán hàng cho nhân viên sales và những cách quản lý bán hàng hiệu quả như mua phần mềm quản lý bán hàng,...",0,0,2,Gcalls Plus Webphone|Tổng đài tích hợp CRM,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
BLOG-218,15916,Cách Gọi Sale Hiệu Quả Có Thể Bạn Không Biết,cach-goi-sale-hieu-qua-co-the-ban-khong-biet,/cach-goi-sale-hieu-qua-co-the-ban-khong-biet/,PUBLISH,Kiến thức,HUB-08 Kiến thức vận hành doanh nghiệp,informational-howto,VERIFY_REQUIRED,VERIFY_REQUIRED,VERIFY_REQUIRED,1110,900-1200,ADEQUATE_SHORT,%%title%%,Cách gọi sale hiệu quả là gì? Cách tư vấn khách hàng hiệu quả. Cách gọi điện telesale hiệu quả là gì? Nên gọi điện vào giờ nào?,0,0,3,Gcalls Plus Webphone,HAS_FEATURED,NONE,KEEP_AS_IS,AUDITED_PENDING_BATCH
